"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"d34cf01b6b747190234f232d7565ed7182dcc735","MOVE","{Interface ExponentialHistogramValuesReader at x-pack/plugin/mapper-exponential-histogram/src/main/java/org/elasticsearch/xpack/exponentialhistogram/fielddata/ExponentialHistogramValuesReader.java:14}","{Interface ExponentialHistogramValuesReader at x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/exponentialhistogram/fielddata/ExponentialHistogramValuesReader.java:14}","37","37"
"d34cf01b6b747190234f232d7565ed7182dcc735","MOVE","{Interface LeafExponentialHistogramFieldData at x-pack/plugin/mapper-exponential-histogram/src/main/java/org/elasticsearch/xpack/exponentialhistogram/fielddata/LeafExponentialHistogramFieldData.java:16}","{Interface LeafExponentialHistogramFieldData at x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/exponentialhistogram/fielddata/LeafExponentialHistogramFieldData.java:16}","5","5"
"1d4c7950f1569c676292997fa924f88504ac1919"
"b382e2ccb38cfa675fa9e615145f6c544157dc19"
"39d634cc0f064e50343ef085f87ebfd0b5b9f15a"
"574efab401fbbcbe59bcd0b66c260067d64545e6"
"68ccba37aa40f874ce87481d7ab6a689054dac54"
"208f53ddffa05af50022a9fd98df1544e3572ccf"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method removeRemoteCluster(String) at test/framework/src/main/java/org/elasticsearch/test/AbstractMultiClustersTestCase.java:168}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","12","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT","{Method ensureEstimatedStats() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:190}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","31","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method validateClusterFormed() at test/framework/src/main/java/org/elasticsearch/test/InternalTestCluster.java:1275}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","62","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method handleWipeIndicesFailure(Exception, boolean, ActionListener) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:250}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","42","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method configureRemoteClusterWithSeedAddresses(String, Collection) at test/framework/src/main/java/org/elasticsearch/test/AbstractMultiClustersTestCase.java:200}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","45","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method excludeMasters(Collection) at test/framework/src/main/java/org/elasticsearch/test/InternalTestCluster.java:1983}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","30","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method wipeIndicesAsync(String[], ActionListener) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:235}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","14","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method wipe(Set) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:76}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","40","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method deleteTemplates(Set, ActionListener) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:117}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","57","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method wipeRepositories(ActionListener) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:344}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","19","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method getMasterName(String) at test/framework/src/main/java/org/elasticsearch/test/InternalTestCluster.java:2076}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","25","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method wipeAllTemplates(Set, RefCountingListener) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:296}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","24","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method wipeTemplates(String...) at test/framework/src/main/java/org/elasticsearch/test/TestCluster.java:325}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","15","3"
"7e065340a19625c650004fd870fc02b15e29f44f","EXTRACT_MOVE","{Method assertSameDocIdsOnShards() at test/framework/src/main/java/org/elasticsearch/test/InternalTestCluster.java:1553}","{Method internalClient() at test/framework/src/main/java/org/elasticsearch/test/ExternalTestCluster.java:165}","46","3"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","EXTRACT","{Method acquireSearcherSupplier(Function, SearcherScope) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1009}","{Method acquireSearcherSupplier(Function, SearcherScope, SplitShardCountSummary) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1018}","54","59"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","INTERNAL_MOVE","{Method acquireSearcherInternal(String) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1023}","{Method acquireSearcherInternal(String) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1037}","12","12"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","RENAME","{Method getReshardSplitShardCountSummary() at server/src/main/java/org/elasticsearch/action/search/SearchShardIterator.java:198}","{Method getSplitShardCountSummary() at server/src/main/java/org/elasticsearch/action/search/SearchShardIterator.java:198}","3","3"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","CHANGE_SIGNATURE","{Method acquireSearcherSupplier(Function, SearcherScope) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/FrozenEngine.java:214}","{Method acquireSearcherSupplier(Function, SearcherScope, SplitShardCountSummary) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/FrozenEngine.java:219}","25","25"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","EXTRACT","{Method acquireSearcherSupplier(Engine.SearcherScope) at server/src/main/java/org/elasticsearch/index/shard/IndexShard.java:1718}","{Method acquireSearcherSupplier(Engine.SearcherScope, SplitShardCountSummary) at server/src/main/java/org/elasticsearch/index/shard/IndexShard.java:1734}","6","6"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","INTERNAL_MOVE","{Method doClose() at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1037}","{Method doClose() at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1051}","12","12"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","EXTRACT","{Method acquireSearcher(String, SearcherScope, Function) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1072}","{Method acquireSearcher(String, SearcherScope, SplitShardCountSummary, Function) at server/src/main/java/org/elasticsearch/index/engine/Engine.java:1095}","19","19"
"e33f903e40ff88d1ef146f8f40e3400e2a9a6c67","CHANGE_SIGNATURE","{Method acquireSearcherSupplier(Function, SearcherScope) at server/src/main/java/org/elasticsearch/index/engine/ReadOnlyEngine.java:620}","{Method acquireSearcherSupplier(Function, SearcherScope, SplitShardCountSummary) at server/src/main/java/org/elasticsearch/index/engine/ReadOnlyEngine.java:625}","19","19"
"ff33b6c94ac32d44ee0d49e035bb5018f00fd5b1","CHANGE_SIGNATURE","{Method new(Source, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/SumOverTime.java:50}","{Method new(Source, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/SumOverTime.java:58}","3","3"
"ff33b6c94ac32d44ee0d49e035bb5018f00fd5b1","CHANGE_SIGNATURE","{Method new(Source, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/CountOverTime.java:72}","{Method new(Source, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/CountOverTime.java:80}","3","3"
"ff33b6c94ac32d44ee0d49e035bb5018f00fd5b1","CHANGE_SIGNATURE","{Method new(Source, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/MinOverTime.java:65}","{Method new(Source, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/MinOverTime.java:73}","3","3"
"ff33b6c94ac32d44ee0d49e035bb5018f00fd5b1","CHANGE_SIGNATURE","{Method new(Source, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/FirstOverTime.java:66}","{Method new(Source, Expression, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/FirstOverTime.java:73}","3","3"
"ff33b6c94ac32d44ee0d49e035bb5018f00fd5b1","CHANGE_SIGNATURE","{Method new(Source, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/MaxOverTime.java:65}","{Method new(Source, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/MaxOverTime.java:73}","3","3"
"018a315c7408aa3fb762aa33ba16ea62b9110729"
"0e5dc16df5f5d7bb9b6890746aef9c5d5036bbb4"
"0f7046d5b3467d881aaae6ff82105a39e677d0ab"
"e286663f7159a5df4e9ee4f503e73b22b9c9f9ec"
"666a8e623d3771ac5c96b0a0d50243e6cde43a05"
"8603933f37a1e2f3c1034cccde7ecb5c109bd920","EXTRACT","{Method visitLeaf(Query) at x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/highlight/SemanticTextHighlighter.java:270}","{Method visitLeaf(Query, Float) at x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/highlight/SemanticTextHighlighter.java:272}","11","17"
"d654578aad601522fd210b5e011ff08446606b05"
"d2b435589e75e866abb94d5a573202616b0cc6bd","CHANGE_SIGNATURE","{Method buildSearchHits(SearchContext, int[], Profiler, RankDocShardInfo) at server/src/main/java/org/elasticsearch/search/fetch/FetchPhase.java:119}","{Method buildSearchHits(SearchContext, int[], Profiler, RankDocShardInfo, IntConsumer) at server/src/main/java/org/elasticsearch/search/fetch/FetchPhase.java:138}","148","161"
"d2b435589e75e866abb94d5a573202616b0cc6bd","RENAME","{Method testCheckRealMemoryCB() at server/src/test/java/org/elasticsearch/search/DefaultSearchContextTests.java:979}","{Method testCheckCircuitBreaker() at server/src/test/java/org/elasticsearch/search/DefaultSearchContextTests.java:979}","14","14"
"d2b435589e75e866abb94d5a573202616b0cc6bd","CHANGE_SIGNATURE","{Method runFetchPhase(SubSearchContext, int[]) at server/src/main/java/org/elasticsearch/search/aggregations/metrics/TopHitsAggregator.java:225}","{Method runFetchPhase(SubSearchContext, int[], IntConsumer) at server/src/main/java/org/elasticsearch/search/aggregations/metrics/TopHitsAggregator.java:226}","23","23"
"d2b435589e75e866abb94d5a573202616b0cc6bd","RENAME","{Method checkRealMemoryCB(int, String) at server/src/main/java/org/elasticsearch/search/internal/SearchContext.java:395}","{Method checkCircuitBreaker(int, String) at server/src/main/java/org/elasticsearch/search/internal/SearchContext.java:395}","7","7"
"d2b435589e75e866abb94d5a573202616b0cc6bd","EXTRACT","{Method execute(SearchContext, int[], RankDocShardInfo) at server/src/main/java/org/elasticsearch/search/fetch/FetchPhase.java:69}","{Method execute(SearchContext, int[], RankDocShardInfo, IntConsumer) at server/src/main/java/org/elasticsearch/search/fetch/FetchPhase.java:82}","39","39"
"f4031c1d20643376c751117eb92aa76c01e8b406"
"a2b091388610c5758c45b592fe61de210031b344"
"44e43cea124f63e5413bf974e35e7c1aac30f704"
"941226d220b61da8d8746b173021b104ecdf2fcf"
"771fc112f60f966512e5018605c81242427cd59f"
"bf76e9df96e338766facad2a65d66558be92d356"
"1af93e170ccb9e251b060f102498edaba00edcaa"
"6f705079957a020a4aa965a1fb048d6126e5a2b5"
"5dec80b35efd3ba9b7e06cf1b096d87d115addfb"
"667ffc0e5849d126cdf834c023f645513d4202ec"
"b28f5cb8cbad818e0ae042871dab2b6616e479aa"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","PULL_UP","{Method assertCircuitBreaks(TryCircuitBreaking) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:227}","{Method assertCircuitBreaks(TryCircuitBreaking) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackTestCase.java:74}","6","6"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionManyMatchesFiltered() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:784}","{Method testLookupExplosionManyMatchesFiltered() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:82}","12","12"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method lookupExplosion(int, int, int, int, boolean) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:841}","{Method lookupExplosion(int, int, int, int, boolean) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:139}","47","47"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionManyFieldsExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:759}","{Method testLookupExplosionManyFieldsExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:57}","7","7"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","PULL_UP","{Method initIndex(String, String) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:1276}","{Method initIndex(String, String) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackTestCase.java:267}","25","25"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionNoFetchManyMatches() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:817}","{Method testLookupExplosionNoFetchManyMatches() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:115}","4","4"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","PULL_UP","{Method getTestRestCluster() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:81}","{Method getTestRestCluster() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackTestCase.java:65}","3","3"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionNoFetch() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:810}","{Method testLookupExplosionNoFetch() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:108}","6","6"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method initSensorLookupString(int, int, IntFunction) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:1212}","{Method initSensorLookupString(int, int, IntFunction) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:226}","24","24"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","PULL_UP","{Method assertCircuitBreaks(TryCircuitBreaking, MapMatcher) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:241}","{Method assertCircuitBreaks(TryCircuitBreaking, MapMatcher) at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackTestCase.java:81}","15","15"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionManyMatchesFilteredExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:797}","{Method testLookupExplosionManyMatchesFilteredExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:95}","12","12"
"b1e3d067939fd17070ac8ec17b869369aa5cebf0","MOVE","{Method testLookupExplosionExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackIT.java:752}","{Method testLookupExplosionExpression() at test/external-modules/esql-heap-attack/src/javaRestTest/java/org/elasticsearch/xpack/esql/heap_attack/HeapAttackLookupJoinIT.java:50}","6","6"
