repository,commit,type,before,after
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_gdump_set(bool) at deps/jemalloc/src/prof.c:2052}","{Function prof_gdump_set(tsdn_t, bool) at deps/jemalloc/src/prof.c:2248})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE_RENAME","{Function pow2_ceil(size_t) at deps/jemalloc/include/jemalloc/internal/util.h:196}","{Function pow2_ceil_u64(uint64_t) at deps/jemalloc/include/jemalloc/internal/bit_util.h:64})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_dump_gctx_prep(prof_gctx_t, prof_gctx_tree_t) at deps/jemalloc/src/prof.c:1150}","{Function prof_dump_gctx_prep(tsdn_t, prof_gctx_t, prof_gctx_tree_t) at deps/jemalloc/src/prof.c:1178})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_boot2() at deps/jemalloc/src/prof.c:2100}","{Function prof_boot2(tsd_t) at deps/jemalloc/src/prof.c:2291})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_active_get_unlocked() at deps/jemalloc/include/jemalloc/internal/prof.h:350}","{Function prof_active_get_unlocked() at deps/jemalloc/include/jemalloc/internal/prof_inlines_a.h:72})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_dalloc_small(arena_t, arena_chunk_t, void, size_t) at deps/jemalloc/include/jemalloc/internal/arena.h:473}","{Function arena_dalloc_small(tsdn_t, void) at deps/jemalloc/include/jemalloc/internal/arena_externs.h:64})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function ctl_prefork() at deps/jemalloc/include/jemalloc/internal/ctl.h:74}","{Function ctl_prefork(tsdn_t) at deps/jemalloc/include/jemalloc/internal/ctl.h:100})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function to_res53_mix(uint32_t, uint32_t) at deps/jemalloc/test/include/test/SFMT.h:147}","{Function to_res53_mix(uint32_t, uint32_t) at deps/jemalloc/test/include/test/SFMT.h:126})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_active_set(bool) at deps/jemalloc/include/jemalloc/internal/prof.h:308}","{Function prof_active_set(tsdn_t, bool) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:74})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function ctl_lookup(char, ctl_node_t, size_t, size_t) at deps/jemalloc/src/ctl.c:799}","{Function ctl_lookup(tsdn_t, char, ctl_node_t, size_t, size_t) at deps/jemalloc/src/ctl.c:1074})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{Function arenas_lg_dirty_mult_ctl(size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1775}","{Function arenas_decay_ms_ctl_impl(tsd_t, size_t, size_t, void, size_t, void, size_t, bool) at deps/jemalloc/src/ctl.c:2384})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function base_stats_get(size_t, size_t, size_t) at deps/jemalloc/include/jemalloc/internal/base.h:13}","{Function base_stats_get(tsdn_t, base_t, size_t, size_t, size_t, size_t) at deps/jemalloc/include/jemalloc/internal/base_externs.h:15})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function tcache_flush_ctl(size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1483}","{Function tcache_flush_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1877})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_tdata_get(tsd_t, bool) at deps/jemalloc/include/jemalloc/internal/prof.h:375}","{Function prof_tdata_get(tsd_t, bool) at deps/jemalloc/include/jemalloc/internal/prof_inlines_b.h:16})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_sample_accum_update(tsd_t, size_t, bool, prof_tdata_t) at deps/jemalloc/include/jemalloc/internal/prof.h:430}","{Function prof_sample_accum_update(tsd_t, size_t, bool, prof_tdata_t) at deps/jemalloc/include/jemalloc/internal/prof_inlines_b.h:64})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function malloc_mutex_init(malloc_mutex_t) at deps/jemalloc/include/jemalloc/internal/mutex.h:55}","{Function malloc_mutex_init(malloc_mutex_t, char, witness_rank_t, malloc_mutex_lock_order_t) at deps/jemalloc/include/jemalloc/internal/mutex.h:129})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE_RENAME","{Function chunk_alloc_core(arena_t, void, size_t, size_t, bool, bool, dss_prec_t) at deps/jemalloc/src/chunk.c:330}","{Function extent_alloc_core(tsdn_t, arena_t, void, size_t, size_t, bool, bool, dss_prec_t) at deps/jemalloc/src/extent.c:1137})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{File prof.h at deps/jemalloc/include/jemalloc/internal/prof.h:1}","{File prof_externs.h at deps/jemalloc/include/jemalloc/internal/prof_externs.h:1})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function bitmap_sfu(bitmap_t, bitmap_info_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:168}","{Function bitmap_sfu(bitmap_t, bitmap_info_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:300})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function tcache_alloc_small(tsd_t, arena_t, tcache_t, size_t, bool) at deps/jemalloc/include/jemalloc/internal/tcache.h:265}","{Function tcache_alloc_small(tsd_t, arena_t, tcache_t, UNUSED, szind_t, bool, bool) at deps/jemalloc/include/jemalloc/internal/tcache_inlines.h:41})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function ctl_byname(char, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:896}","{Function ctl_byname(tsd_t, char, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1172})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{Function pages_purge(void, size_t) at deps/jemalloc/include/jemalloc/internal/pages.h:18}","{Function pages_purge_forced(void, size_t) at deps/jemalloc/include/jemalloc/internal/pages.h:80})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function irealloc_prof(tsd_t, void, size_t, size_t) at deps/jemalloc/src/jemalloc.c:1703}","{Function irealloc_prof(tsd_t, void, size_t, size_t, alloc_ctx_t) at deps/jemalloc/src/jemalloc.c:2166})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_free(tsd_t, void, size_t) at deps/jemalloc/include/jemalloc/internal/prof.h:531}","{Function prof_free(tsd_t, void, size_t, alloc_ctx_t) at deps/jemalloc/include/jemalloc/internal/prof_inlines_b.h:194})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_init_set(bool) at deps/jemalloc/include/jemalloc/internal/prof.h:313}","{Function prof_thread_active_init_set(tsdn_t, bool) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:80})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function lg_floor(size_t) at deps/jemalloc/include/jemalloc/internal/util.h:245}","{Function lg_floor(size_t) at deps/jemalloc/include/jemalloc/internal/bit_util.h:130})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function stats_arenas_i_index(size_t, size_t, size_t) at deps/jemalloc/src/ctl.c:2108}","{Function stats_arenas_i_index(tsdn_t, size_t, size_t, size_t) at deps/jemalloc/src/ctl.c:2867})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_ralloc(tsd_t, arena_t, void, size_t, size_t, size_t, bool, tcache_t) at deps/jemalloc/src/arena.c:2847}","{Function arena_ralloc(tsdn_t, arena_t, void, size_t, size_t, size_t, bool, tcache_t) at deps/jemalloc/src/arena.c:1631})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function i_gamma(double, double, double) at deps/jemalloc/test/include/test/math.h:53}","{Function i_gamma(double, double, double) at deps/jemalloc/test/include/test/math.h:44})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function ixallocx_prof(tsd_t, void, size_t, size_t, size_t, size_t, bool) at deps/jemalloc/src/jemalloc.c:2253}","{Function ixallocx_prof(tsd_t, void, size_t, size_t, size_t, size_t, bool, alloc_ctx_t) at deps/jemalloc/src/jemalloc.c:2779})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_i_index(size_t, size_t, size_t) at deps/jemalloc/src/ctl.c:1708}","{Function arena_i_index(tsdn_t, size_t, size_t, size_t) at deps/jemalloc/src/ctl.c:2338})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function genrand_res53(sfmt_t) at deps/jemalloc/test/include/test/SFMT.h:154}","{Function genrand_res53(sfmt_t) at deps/jemalloc/test/include/test/SFMT.h:132})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function hash(void, size_t, uint32_t, size_t) at deps/jemalloc/include/jemalloc/internal/hash.h:321}","{Function hash(void, size_t, uint32_t, size_t) at deps/jemalloc/include/jemalloc/internal/hash.h:302})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_mdump(char) at deps/jemalloc/src/prof.c:1616}","{Function prof_mdump(tsd_t, char) at deps/jemalloc/src/prof.c:1811})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function bitmap_unset(bitmap_t, bitmap_info_t, size_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:190}","{Function bitmap_unset(bitmap_t, bitmap_info_t, size_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:330})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function pt_norm(double) at deps/jemalloc/test/include/test/math.h:134}","{Function pt_norm(double) at deps/jemalloc/test/include/test/math.h:128})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function ctl_named_children(ctl_named_node_t, int) at deps/jemalloc/src/ctl.c:26}","{Function ctl_named_children(ctl_named_node_t, size_t) at deps/jemalloc/src/ctl.c:34})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function tcache_boot() at deps/jemalloc/src/tcache.c:493}","{Function tcache_boot(tsdn_t) at deps/jemalloc/src/tcache.c:651})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function tcache_bin_flush_small(tsd_t, tcache_t, tcache_bin_t, szind_t, unsigned) at deps/jemalloc/src/tcache.c:88}","{Function tcache_bin_flush_small(tsd_t, tcache_t, cache_bin_t, szind_t, unsigned) at deps/jemalloc/src/tcache.c:103})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_set(bool) at deps/jemalloc/src/prof.c:2004}","{Function prof_thread_active_set(tsd_t, bool) at deps/jemalloc/src/prof.c:2205})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function rtree_new(rtree_t, unsigned, rtree_node_alloc_t, rtree_node_dalloc_t) at deps/jemalloc/include/jemalloc/internal/rtree.h:97}","{Function rtree_new(rtree_t, bool) at deps/jemalloc/include/jemalloc/internal/rtree.h:112})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function tcache_destroy_ctl(size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1510}","{Function tcache_destroy_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1897})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function thread_prof_name_ctl(size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1392}","{Function thread_prof_name_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1798})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function buferror(int, char, size_t) at deps/jemalloc/include/jemalloc/internal/util.h:142}","{Function buferror(int, char, size_t) at deps/jemalloc/include/jemalloc/internal/malloc_io.h:43})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function hash_x86_128(void, int, uint32_t, uint64_t) at deps/jemalloc/include/jemalloc/internal/hash.h:139}","{Function hash_x86_128(void, int, uint32_t, uint64_t) at deps/jemalloc/include/jemalloc/internal/hash.h:122})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_init_get() at deps/jemalloc/include/jemalloc/internal/prof.h:312}","{Function prof_thread_active_init_get(tsdn_t) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:79})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function to_res53(uint64_t) at deps/jemalloc/test/include/test/SFMT.h:140}","{Function to_res53(uint64_t) at deps/jemalloc/test/include/test/SFMT.h:120})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function tree_recurse(node_t, unsigned, unsigned, node_t) at deps/jemalloc/test/unit/rb.c:68}","{Function tree_recurse(node_t, unsigned, unsigned) at deps/jemalloc/test/unit/rb.c:69})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_alloc_prep(tsd_t, size_t, bool, bool) at deps/jemalloc/include/jemalloc/internal/prof.h:460}","{Function prof_alloc_prep(tsd_t, size_t, bool, bool) at deps/jemalloc/include/jemalloc/internal/prof_inlines_b.h:101})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_get() at deps/jemalloc/src/prof.c:1991}","{Function prof_thread_active_get(tsd_t) at deps/jemalloc/src/prof.c:2194})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function to_real1(uint32_t) at deps/jemalloc/test/include/test/SFMT.h:100}","{Function to_real1(uint32_t) at deps/jemalloc/test/include/test/SFMT.h:86})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_init_set(bool) at deps/jemalloc/src/prof.c:2029}","{Function prof_thread_active_init_set(tsdn_t, bool) at deps/jemalloc/src/prof.c:2227})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function bitmap_init(bitmap_t, bitmap_info_t) at deps/jemalloc/src/bitmap.c:51}","{Function bitmap_init(bitmap_t, bitmap_info_t, bool) at deps/jemalloc/src/bitmap.c:44})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function genrand_real2(sfmt_t) at deps/jemalloc/test/include/test/SFMT.h:120}","{Function genrand_real2(sfmt_t) at deps/jemalloc/test/include/test/SFMT.h:103})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_ralloc_no_move(void, size_t, size_t, size_t, bool) at deps/jemalloc/include/jemalloc/internal/arena.h:488}","{Function arena_ralloc_no_move(tsdn_t, void, size_t, size_t, size_t, bool) at deps/jemalloc/include/jemalloc/internal/arena_externs.h:65})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE","{Function prof_realloc(tsd_t, void, size_t, prof_tctx_t, bool, bool, void, size_t, prof_tctx_t) at deps/jemalloc/include/jemalloc/internal/prof.h:495}","{Function prof_realloc(tsd_t, void, size_t, prof_tctx_t, bool, bool, void, size_t, prof_tctx_t) at deps/jemalloc/include/jemalloc/internal/prof_inlines_b.h:136})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_malloc_sample_object(void, size_t, prof_tctx_t) at deps/jemalloc/include/jemalloc/internal/prof.h:284}","{Function prof_malloc_sample_object(tsdn_t, void, size_t, prof_tctx_t) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:46})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_dump_header_intercept(bool, prof_cnt_t) at deps/jemalloc/test/unit/prof_reset.c:96}","{Function prof_dump_header_intercept(tsdn_t, bool, prof_cnt_t) at deps/jemalloc/test/unit/prof_reset.c:86})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_ralloc_move_helper(tsd_t, arena_t, size_t, size_t, bool, tcache_t) at deps/jemalloc/src/arena.c:2834}","{Function arena_ralloc_move_helper(tsdn_t, arena_t, size_t, size_t, bool, tcache_t) at deps/jemalloc/src/arena.c:1617})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_name_get() at deps/jemalloc/src/prof.c:1924}","{Function prof_thread_name_get(tsd_t) at deps/jemalloc/src/prof.c:2122})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","INLINE","{Function bitmap_set(bitmap_t, bitmap_info_t, size_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:134}","{Function bitmap_set(bitmap_t, bitmap_info_t, size_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:205})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_mdump(char) at deps/jemalloc/include/jemalloc/internal/prof.h:300}","{Function prof_mdump(tsd_t, char) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:67})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_ralloc_no_move(void, size_t, size_t, size_t, bool) at deps/jemalloc/src/arena.c:2798}","{Function arena_ralloc_no_move(tsdn_t, void, size_t, size_t, size_t, bool) at deps/jemalloc/src/arena.c:1581})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","MOVE_RENAME","{Function chunk_alloc_mmap_slow(size_t, size_t, bool, bool) at deps/jemalloc/src/chunk_mmap.c:6}","{Function pages_map_slow(size_t, size_t, bool) at deps/jemalloc/src/pages.c:154})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{Function pages_trim(void, size_t, size_t, size_t) at deps/jemalloc/src/pages.c:69}","{Function os_pages_trim(void, size_t, size_t, size_t, bool) at deps/jemalloc/src/pages.c:98})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_thread_active_init_get() at deps/jemalloc/src/prof.c:2018}","{Function prof_thread_active_init_get(tsdn_t) at deps/jemalloc/src/prof.c:2217})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_tcache_fill_small(arena_t, tcache_bin_t, szind_t, uint64_t) at deps/jemalloc/src/arena.c:1988}","{Function arena_tcache_fill_small(tsdn_t, arena_t, tcache_t, cache_bin_t, szind_t, uint64_t) at deps/jemalloc/src/arena.c:1249})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_gdump_set(bool) at deps/jemalloc/include/jemalloc/internal/prof.h:315}","{Function prof_gdump_set(tsdn_t, bool) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:82})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_idump() at deps/jemalloc/include/jemalloc/internal/prof.h:299}","{Function prof_idump(tsdn_t) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:66})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{Function arena_i_lg_dirty_mult_ctl(size_t, size_t, void, size_t, void, size_t) at deps/jemalloc/src/ctl.c:1643}","{Function arena_i_decay_ms_ctl_impl(tsd_t, size_t, size_t, void, size_t, void, size_t, bool) at deps/jemalloc/src/ctl.c:2196})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function bitmap_init(bitmap_t, bitmap_info_t) at deps/jemalloc/include/jemalloc/internal/bitmap.h:98}","{Function bitmap_init(bitmap_t, bitmap_info_t, bool) at deps/jemalloc/include/jemalloc/internal/bitmap.h:172})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","RENAME","{Function pages_map(void, size_t) at deps/jemalloc/src/pages.c:6}","{Function os_pages_map(void, size_t, size_t, bool) at deps/jemalloc/src/pages.c:53})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function prof_postfork_parent() at deps/jemalloc/include/jemalloc/internal/prof.h:320}","{Function prof_postfork_parent(tsdn_t) at deps/jemalloc/include/jemalloc/internal/prof_externs.h:88})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function base_boot() at deps/jemalloc/include/jemalloc/internal/base.h:14}","{Function base_boot(tsdn_t) at deps/jemalloc/include/jemalloc/internal/base_externs.h:20})"
"redis","08e1c8e820031751bd58736cc334dda1bc55cb5c","CHANGE_SIGNATURE","{Function arena_postfork_parent(arena_t) at deps/jemalloc/include/jemalloc/internal/arena.h:503}","{Function arena_postfork_parent(tsdn_t, arena_t) at deps/jemalloc/include/jemalloc/internal/arena_externs.h:91})"
